views,link_name,link,publ_time,topic
244,Ограничения на трассе в ЗКО ввели из-за бурана,https://informburo.kz/novosti/ograniceniya-na-trasse-v-zko-vveli-iz-za-burana,"14 февраля 2023, 00:20",#назаметку
1190,Турецкий город Нурдагы полностью снесут после разрушительного землетрясения,https://informburo.kz/novosti/tureckii-gorod-nurdagy-polnostyu-snesut-posle-razrusitelnogo-zemletryaseniya,"13 февраля 2023, 23:35",#неонас
175,Нацкомиссия сообщила о снижении материнской смертности и случаев суицида среди подростков,https://informburo.kz/novosti/nackomissiya-soobshhila-o-snizenii-materinskoi-smertnosti-i-slucaev-suicida-sredi-podrostkov,"13 февраля 2023, 22:29",#официально
1294,На берегу Батуми взорвалась морская мина,https://informburo.kz/novosti/na-beregu-batumi-vzorvalas-morskaya-mina,"13 февраля 2023, 21:33",#видео
556,"Прогноз погоды на 14 февраля: на юге Казахстана ожидается дождь, на западе – снег",https://informburo.kz/novosti/prognoz-pogody-na-14-fevralya-na-yuge-kazahstana-ozhidaetsya-dozhd-na-zapade-sneg,"13 февраля 2023, 21:00",#назаметку
2113,Кыргызстанские спасатели вытащили из-под завалов в Турции живую женщину,https://informburo.kz/novosti/kyrgyzstanskie-spasateli-vytashhili-iz-pod-zavalov-v-turcii-zivuyu-zenshhinu,"13 февраля 2023, 20:46",#видео
2913,Что происходит в Украине. Главное за день 13 февраля,https://informburo.kz/novosti/cto-proisxodit-v-ukraine-glavnoe-za-den-13-fevralya,"13 февраля 2023, 20:20",#неонас
190,"Наблюдатели из Кореи, Кыргызстана и Таиланда приедут на выборы депутатов мажилиса",https://informburo.kz/novosti/nablyudateli-iz-korei-kyrgyzstana-i-tailanda-priedut-na-vybory-deputatov-mazilisa,"13 февраля 2023, 19:49",#официально
1907,"Школьников, пострадавших от нападения в Петропавловске, посетил в больнице аким СКО",https://informburo.kz/novosti/skolnikov-postradavsix-ot-napadeniya-v-petropavlovske-posetil-v-bolnice-akim-sko,"13 февраля 2023, 19:05",#фото
251,Подготовку к весеннему половодью обсудил Токаев с министром экологии,https://informburo.kz/novosti/podgotovku-k-vesennemu-polovodyu-obsudil-tokaev-s-ministrom-ekologii,"13 февраля 2023, 18:50",#официально
17352,Новый вид мошенничества с автобусными картами появился в Караганде,https://informburo.kz/novosti/novyi-vid-mosennicestva-s-avtobusnymi-kartami-poyavilsya-v-karagande,"13 февраля 2023, 18:43",#назаметку
350,Новая воинская часть МЧС появится в Актобе,https://informburo.kz/novosti/novaya-voinskaya-cast-mcs-poyavitsya-v-aktobe,"13 февраля 2023, 18:38",#официально
782,В Талдыкоргане осудили полицейских за пытки утюгом во время январских событий,https://informburo.kz/novosti/v-taldykorgane-osudili-policeiskix-za-pytki-utyugom-vo-vremya-yanvarskix-sobytii,"13 февраля 2023, 17:55",#официально
250,Электроснабжение на юге и в центральной части Казахстана восстановили после аварии,https://informburo.kz/novosti/elektrosnabzenie-na-yuge-i-v-centralnoi-casti-kazaxstana-vosstanovili-posle-avarii,"13 февраля 2023, 17:29",#официально
20927,Нацбанк установил официальный курс рубля в Казахстане на 14 февраля,https://informburo.kz/novosti/nacbank-ustanovil-oficialnyj-kurs-rublya-v-kazahstane-na-14-fevralya,"13 февраля 2023, 17:12",#назаметку
927,Крушение самолёта Bek Air: в КГА прокомментировали уголовное дело против своих сотрудников,https://informburo.kz/novosti/krusenie-samolyota-bek-air-v-kga-prokommentirovali-ugolovnoe-delo-protiv-svoix-sotrudnikov,"13 февраля 2023, 17:02",#официально
31337,256 жилых комплексов построят в пригороде Алматы,https://informburo.kz/novosti/256-zilyx-kompleksov-postroyat-v-prigorode-almaty,"13 февраля 2023, 16:54",#цифра
6076,Лукашенко Тасмагамбетову о российско-украинском конфликте: Тихонько отсидеться не получится,https://informburo.kz/novosti/lukasenko-tasmagambetovu-o-rossiisko-ukrainskom-konflikte-tixonko-otsidetsya-ne-polucitsya,"13 февраля 2023, 16:30",#видео
3138,Актёр Михаил Ефремов отозвал ходатайство о замене заключения на принудительные работы,https://informburo.kz/novosti/aktyor-mixail-efremov-otozval-xodataistvo-o-zamene-zaklyuceniya-na-prinuditelnye-raboty,"13 февраля 2023, 16:25",#неонас
1106,Глава Экибастуза: Проблем с электроснабжением в городе нет,https://informburo.kz/novosti/glava-ekibastuza-problem-s-elektrosnabzeniem-v-gorode-net,"13 февраля 2023, 16:10",#видео
4013,Китай: американские аэростаты более 10 раз за год нарушили воздушное пространство КНР,https://informburo.kz/novosti/kitaj-amerikanskie-aerostaty-bolee-10-raz-za-god-narushili-vozdushnoe-prostranstvo-knr,"13 февраля 2023, 16:05",#неонас
297,"Футбольных фанатов, вышедших на дорогу с факелом, оштрафовали в Актау",https://informburo.kz/novosti/futbolnyx-fanatov-vysedsix-na-dorogu-s-fakelom-ostrafovali-v-aktau,"13 февраля 2023, 15:48",#видео
1527,Курс доллара вырос к тенге на биржевых торгах,https://informburo.kz/novosti/kurs-dollara-vyros-k-tenge-na-birzevyx-torgax,"13 февраля 2023, 15:43",#назаметку
7836,"""Акцент не на знания"". Как платные онлайн-олимпиады попали в список одобренных Минпросветом и в чём их польза",https://informburo.kz/novosti/akcent-ne-na-znaniya-kak-platnye-onlain-olimpiady-popali-v-spisok-odobrennyx-minprosvetom-i-v-cyom-ix-polza,"13 февраля 2023, 15:36",#важно
16469,"""Нападал бесшумно"". Пострадавший школьник рассказал о ЧП в школе Петропавловска",https://informburo.kz/novosti/napadal-bessumno-postradavsii-skolnik-rasskazal-o-cp-v-skole-petropavlovska,"13 февраля 2023, 15:29",#видео
5480,В Астане женщина выжила после 53 остановок сердца за сутки,https://informburo.kz/novosti/v-astane-zenshhina-vyzila-posle-53-ostanovok-serdca-za-sutki,"13 февраля 2023, 15:21",#цифра
2652,В Турции нашли тело погибшей при землетрясении казахстанки,https://informburo.kz/novosti/v-turcii-nasli-telo-pogibsei-pri-zemletryasenii-kazaxstanki,"13 февраля 2023, 15:10",#официально
1450,АЗРК: Яндекс.Такси не предоставляет сведения для антимонопольного расследования,https://informburo.kz/novosti/azrk-yandekstaksi-ne-predostavlyaet-svedeniya-dlya-antimonopolnogo-rassledovaniya,"13 февраля 2023, 14:31",#официально
5327,Нововведение ЕНТ-2023: около 12 тысяч участников январского тестирования сдавали информатику,https://informburo.kz/novosti/novovvedenie-ent-2023-okolo-12-tysyach-uchastnikov-yanvarskogo-testirovaniya-sdavali-informatiku,"13 февраля 2023, 14:26",#цифра
583,На трёх предприятиях Казахстана ограничили подачу электроэнергии из-за масштабной аварии,https://informburo.kz/novosti/na-tryox-predpriyatiyax-kazaxstana-ogranicili-podacu-elektroenergii-iz-za-masstabnoi-avarii,"13 февраля 2023, 13:52",#официально
